age,weight,steps,calories,activity_level,heart_rate
50,54,18635,3111,1,94.47036442329565
24,89,1217,3628,1,81.95176281146237
31,89,9547,2474,1,83.81491836680458
52,77,3200,3947,2,90.91977090763916
20,96,7585,1644,3,126.90368389220205
39,57,4005,3825,3,122.9931675749057
18,88,7137,2865,1,90.49042281651177
44,92,15112,3260,1,89.76197622366452
33,67,11850,3500,3,127.17088310579265
55,81,10702,2063,3,121.37103908487529
57,70,15443,3703,3,117.66290829534861
41,54,12805,2718,2,105.58723071926524
50,82,9125,3243,1,70.79248954978438
24,65,238,3403,3,121.08879540831235
27,93,8617,3273,1,81.09301390726614
51,88,16715,3568,3,124.85691984863223
37,82,1821,2570,2,86.80213318013726
42,75,4157,1751,3,113.8059793046422
46,57,17743,2893,2,110.00584647396701
29,66,15977,2166,3,125.12545388735111
59,83,3631,3296,1,75.68989976042182
58,61,16361,3104,3,123.68775083253854
34,78,1492,3729,2,91.33652119671277
37,80,17051,2752,1,87.60099374602184
19,64,15356,2342,2,112.82330927506139
33,77,13997,1611,1,83.85041342297741
55,68,6625,2975,2,100.58885214272604
43,78,7431,2949,2,94.20140158433084
23,87,571,1756,3,107.55504451519799
55,97,949,3786,3,106.75898237034943
48,53,9421,3044,3,103.46443902071036
25,83,12636,3442,3,123.78439568103494
20,84,17809,2380,2,96.30749485820402
19,59,17909,2139,3,127.62740533942298
51,61,6077,2440,2,101.3443468493967
25,81,17772,3654,1,92.47448237055758
42,53,547,2998,1,69.81193594252339
53,50,15687,2802,2,113.51839962171195
54,68,12785,2507,2,105.05134844910611
21,71,19619,3422,1,91.88197375749026
46,64,8000,2703,2,101.24940954162673
28,78,13222,3818,2,107.77290328978013
47,68,16113,3301,3,124.25188211797108
54,97,7697,2856,3,118.02720157030821
18,87,9936,3373,1,88.07533001058317
48,74,18691,3226,1,83.93443224230231
57,52,10204,3598,1,78.58678113641706
50,61,3691,2647,1,67.12790957423317
44,97,1793,3953,2,101.94061858362878
53,93,6548,2762,1,89.30087910272795
38,56,19061,2575,3,127.17117463495376
21,73,3924,3058,1,86.2791024228959
28,54,11014,3798,3,126.16771607849074
40,75,18693,2109,3,131.44483460040178
38,94,19966,1697,2,112.51376641620102
30,59,6637,3993,3,117.49414750243962
32,73,5803,2225,3,120.33699442956572
20,66,10172,3235,2,106.66010685088699
31,79,9276,2378,1,83.6220687372522
39,69,7507,2575,3,123.13440071997732
36,58,16993,3916,2,106.25593972326102
34,55,1183,1692,3,116.61718398859264
59,79,6816,3323,2,93.01679028266149
39,55,13872,1640,3,122.98175783100278
41,59,10891,3654,1,75.24565629437328
43,53,17581,2256,3,128.1523897333869
56,73,13217,2289,1,76.46793194742934
26,59,16022,1753,3,125.69667450710342
46,92,9213,1979,2,97.56319037801988
20,70,4245,3644,2,104.08988378140283
33,58,4744,3491,2,97.82341335459321
21,94,18746,3135,2,118.32345143464089
40,93,13600,2762,3,112.12038909160395
27,76,19610,2867,3,117.24924041750408
26,85,5800,2389,2,95.51101876610535
35,50,10755,3263,1,91.93024438915141
38,74,3712,3168,2,92.13236831166468
48,73,11145,3358,1,77.33844136133516
26,56,10238,3165,2,100.53373391039987
40,54,6898,2915,3,115.6892255765366
19,84,14829,2919,3,129.92359381075352
49,97,1080,3918,1,68.05172571955123
25,63,15291,2030,2,102.23997785113465
48,52,2020,2655,1,70.10270197896324
19,52,14931,1873,1,95.52434542596666
55,51,3095,1604,1,64.2193459316282
53,53,6285,1829,1,78.15525912459557
29,90,5400,2636,3,119.4309083238876
45,75,6344,1814,2,96.35465767992248
42,98,6047,1840,1,71.45150737778931
29,78,19032,3866,3,136.50184107523125
36,96,9110,3802,1,81.10172611703788
55,95,17629,2024,3,121.37840090337424
21,81,9664,2243,2,108.88652005875544
40,74,14141,2805,2,108.54799465849766
30,76,8893,2006,2,93.47574711625121
38,59,7116,3014,3,125.05159662413024
30,89,2822,2596,3,116.98424944704159
19,72,9046,2091,1,85.78221441539854
55,51,12575,1805,3,122.13241708943421
25,64,16374,3379,1,84.25740902864945
28,54,11798,2853,1,86.06480790208163
19,77,8903,2799,1,85.2688207348571
22,78,16342,2673,2,117.0320397025678
39,77,714,3828,1,73.69645027851227
44,77,5922,2591,1,76.34974545159197
57,76,6537,1855,1,73.77598102313932
43,93,2402,1699,2,102.43328034237518
22,78,9808,2059,1,90.99753673751728
43,63,16339,2778,1,94.43086782962914
36,61,18654,2648,1,83.69476803600719
33,60,1320,2153,3,121.25049507170918
24,84,9600,2069,1,94.29154781677713
50,65,2702,2158,2,94.43050353854598
33,83,14238,3017,3,130.31287189559706
20,70,16731,3403,1,86.51517252342882
47,76,8191,2020,3,121.68211275508695
19,83,2800,2034,1,82.03865605527598
25,61,6728,2166,3,121.00355404916785
38,80,9624,2361,3,123.27762930292529
38,76,16851,3626,1,95.04704700085873
55,53,6707,1761,1,78.7384778660396
29,51,10824,3937,2,112.34090193397034
38,86,2100,1877,1,85.10012581946596
39,98,18112,2394,1,100.25783204913333
44,99,16024,2023,1,96.62678500157743
26,63,15847,1747,2,112.17574727062811
57,59,10027,3640,1,84.39924108178468
28,80,5337,2288,3,117.31852837158495
54,93,15661,3773,2,110.17184304410848
51,54,19437,1503,1,90.00725689168989
30,63,1308,2967,2,94.5018681221765
35,53,16870,2978,2,102.49976570669645
46,60,16657,2474,3,126.27109208918
56,82,7925,2034,1,82.69894822572414
27,97,15388,3586,2,112.53116650358116
44,55,12954,1672,2,105.63146100844726
42,50,3248,2689,2,84.29435888210989
40,94,7385,3943,3,116.52146010551012
58,93,17576,2839,2,105.76303010392705
51,90,12710,3136,2,93.88120688331044
19,70,10418,3299,3,125.90801709105158
58,81,3872,3719,2,84.88420104464228
30,51,9724,3066,2,102.8700703608952
23,67,17881,2796,3,128.2897091782266
34,92,13134,2932,2,109.13143655171575
32,65,8503,3349,3,119.25032061309926
26,96,2048,3384,1,79.90609230177171
49,86,7841,3579,1,86.24789636646285
26,56,10332,2040,3,121.65778993613978
33,71,17605,2410,1,91.34822099765151
42,73,15488,3811,1,88.20360429891812
27,86,16489,1633,1,88.57339882242076
25,73,14731,1533,1,93.66710477407369
40,87,19788,1561,2,116.44782584004902
27,87,1205,2310,1,73.58207859447698
37,82,15246,2153,1,89.69575573266991
42,76,13128,2648,3,121.80823884923142
30,66,14223,1720,2,111.01802359067172
59,99,6386,2358,2,88.56822769503064
57,97,2844,3554,3,107.62202958191952
52,88,3519,3139,2,92.44866087318931
35,52,18117,3743,1,88.98255477972782
48,60,1491,2308,3,105.56408110932705
37,70,12269,3060,1,78.87882257641793
58,80,5751,3745,2,88.46188328970376
55,70,8343,2395,2,96.08103542640877
58,50,8862,2425,3,110.3714461122224
58,94,13748,2428,1,82.06691007924141
31,92,14106,1745,3,127.43930152946737
23,53,17310,2489,3,137.6486962249647
30,95,8123,2185,1,79.6735431529327
43,59,11453,3259,2,104.35647095508357
45,98,12716,2635,1,88.16534392619253
29,57,15385,2109,2,105.60830101029434
44,51,3426,1626,1,72.48972647873147
18,60,2301,2225,1,79.61803782744099
46,75,6888,3550,2,95.20135875847315
27,73,7411,1996,2,100.18087657066845
19,80,6101,2921,3,120.89370299979836
39,80,16190,3166,1,91.75700193915519
48,82,11828,2006,1,84.70779969394773
52,82,2371,2808,2,92.55517338292832
49,58,627,3400,3,99.51299915012258
29,94,19286,3582,3,137.30241558272877
28,85,14439,2359,3,129.93648885377831
53,69,4907,2780,2,93.97786861418267
59,81,16293,3181,3,127.21048688351918
49,64,12047,2067,2,100.79681103620979
23,60,6600,3518,1,82.9902711063221
44,56,10277,3016,2,105.16562772773372
37,75,8462,3225,2,97.3048294060092
56,64,8867,3545,1,72.84858526080404
34,70,13293,3914,3,131.72751528521528
58,87,3137,3591,1,81.24208248154967
55,64,767,2729,2,90.51914218066317
51,80,5069,2869,1,73.01519328562175
40,99,7911,2220,3,123.17042690941751
51,88,3867,2612,3,126.06626148524595
44,53,12846,3221,3,135.06593556856808
45,68,2321,3299,1,62.19940147652412
24,74,10795,2035,1,84.84155204802228
21,75,5522,2129,3,117.73518188510222
47,81,18890,3156,2,109.95818107669042
27,76,19047,3818,2,114.85581508797351
42,78,16354,3745,3,124.59285229443208
37,90,16652,2900,2,113.70183770017599
30,52,17870,3447,2,109.87059272586038
50,93,12829,2559,2,100.75719887107314
31,86,5135,2948,1,74.90640634441814
40,69,6878,2155,3,112.79417561584123
52,98,13727,3463,1,79.46079632595354
34,84,15060,1550,1,92.1270050962729
54,88,1432,3018,2,94.98145658396722
33,99,1476,1573,3,109.78537228454567
33,77,2593,1942,2,94.78666151392738
50,79,9783,3030,1,82.1499532900038
18,96,7130,1860,3,125.08689684774583
31,74,1644,3602,1,71.37044759618892
18,78,668,3880,2,98.31950615831654
36,74,590,1820,1,68.40782393667236
38,70,11122,2921,3,121.04186015477336
46,51,19103,1842,2,112.72379251416316
19,56,9670,3797,2,98.48379626449305
29,68,6422,2088,2,99.36967360368617
59,86,7977,2086,2,96.00528415147531
29,79,7916,3169,2,109.31391250374818
25,93,1947,2102,1,79.37341234272574
45,68,2133,3922,3,116.46574210450746
43,76,3296,3020,2,86.72492340864156
36,55,2034,1660,1,84.86430559010456
30,54,12258,3622,1,84.8294316326648
30,77,12643,1580,2,106.21182369440076
22,59,7752,3157,1,76.03934239325275
19,69,236,2072,1,78.73645095329204
58,88,12008,1531,1,73.87778951178123
36,55,14485,3597,2,110.05590342827051
40,66,16667,2253,1,83.63211262592
51,66,17795,2931,1,92.95817022010127
35,90,4502,3166,1,75.65854746183682
29,79,2208,2581,2,97.77526311978349
29,59,11283,1599,2,108.14985030718844
29,70,19822,1675,1,95.3426167373037
40,67,17938,3693,3,139.71834837325957
31,79,16964,2495,1,94.3069340258088
47,71,12988,3258,1,84.92349439286133
35,75,3123,1509,1,73.8230721314897
18,75,17574,2433,1,91.88080003621427
57,62,18413,3416,1,96.345788871472
30,94,8509,2241,3,128.65360901138084
49,86,11146,1537,3,124.17008586589446
49,75,7530,2266,1,85.06681029630944
19,88,6672,3140,3,126.97305202340442
51,97,12995,1784,1,84.68823255058713
33,96,14828,3958,2,111.52351121226104
38,56,15944,3768,1,86.36330074241661
20,85,2400,2972,1,78.81279030582033
45,98,14213,3411,3,125.35382763413246
32,87,569,3350,2,102.78436542992304
42,97,8826,3163,1,83.93695783224922
31,92,17904,3855,1,93.29472933554291
43,99,3011,3883,3,125.15559499503217
19,79,17483,1974,2,106.77015374033321
41,56,9627,3030,1,76.29745321796638
59,65,18139,1585,2,109.01246371733077
54,58,18376,3796,1,79.58026879753373
47,58,17574,1778,2,103.9749498586943
21,73,3809,1612,3,114.41423431551694
53,70,6141,3039,2,89.59529640514558
57,90,10381,3124,2,100.53661718953418
44,94,12064,3040,1,85.8767721845359
45,93,18988,2782,2,108.8128122937454
40,51,3521,2521,1,72.77854958687891
54,73,2273,2373,3,110.54587881697336
33,81,16607,2032,1,82.3493102549472
18,65,5827,2634,3,131.9079574812447
18,61,18608,2137,1,92.59952386812947
35,75,16579,3336,1,91.13905627067834
24,54,5053,2051,2,99.59417551690788
23,97,19346,1782,3,131.31708733483453
30,51,8540,2543,3,117.54127926085575
21,92,10258,3597,1,99.74691561701317
49,62,5536,2980,1,67.40180737180158
37,64,3465,3642,3,118.59642785642872
25,84,443,3482,3,110.28104293632612
27,79,7461,3728,3,123.78752795947429
30,98,13053,1722,2,104.6410185095933
18,87,15026,3711,3,129.18584388559773
54,99,9272,3645,1,84.12598873062284
33,75,5697,3664,1,75.08180164966645
25,80,4636,1527,1,84.3924602881581
46,67,7649,3012,2,100.0904592093639
26,99,13167,3824,2,110.69287559611357
46,65,12228,3673,1,79.5330303649444
20,99,19314,2645,1,96.56030484259007
34,88,6304,1796,1,82.77688199031361
54,80,15323,2810,1,77.31899264983882
27,98,10813,1990,1,82.46449765539258
59,98,12739,3996,2,96.91618108951663
29,77,1329,2305,2,103.95048693802555
48,71,17068,1650,2,108.4372513505628
26,98,12524,2714,2,93.68739476285846
22,52,11107,2384,3,136.51197000095905
42,53,17249,3649,1,90.4517584847283
43,52,1812,1564,3,107.20597520222107
52,95,17395,2141,1,89.12415293404379
19,78,10558,2567,2,114.45686100267443
47,72,1628,3221,1,76.05832012128134
23,71,18564,1506,1,89.0146800200413
51,72,3802,2489,3,110.48715913785243
47,63,7475,3445,2,92.2756948367484
46,54,957,3787,2,92.2894684038386
45,72,8736,3808,3,125.65902544042781
53,73,7080,3974,3,101.31810247990225
45,68,3326,2436,1,77.98104472795849
25,69,874,2462,3,115.27845282856917
49,80,19539,1538,1,93.11606782926117
28,66,5677,2905,3,119.74676330819206
37,74,7034,1744,1,71.78315743991551
29,52,16470,2970,3,121.13160158417699
55,73,18817,2213,3,133.98153140213162
29,77,12688,3318,2,110.97113393470035
49,99,16465,3478,3,129.3693069403186
37,85,6069,2688,3,128.09828604505256
50,84,8615,2334,1,75.96633852907543
26,79,11523,2941,3,110.51710264452495
54,80,12993,3308,3,126.6886120855436
20,86,12577,3857,1,94.28771554226134
24,67,10573,1875,1,82.59566028578526
30,72,7647,2598,1,81.40852687049522
51,78,213,2381,2,87.90291957180803
54,52,19925,2804,1,89.4895541300701
48,72,2854,3755,1,62.84234683122219
51,87,3972,2081,2,93.26025683426042
47,65,17809,3561,2,102.65439993607988
26,56,194,3110,1,77.22449758635447
44,73,5072,2893,3,107.76425614791096
29,80,2806,1762,3,117.97892080859229
58,61,2600,2310,2,98.22065754090873
26,81,12564,3068,2,101.62549156912253
23,79,9236,1944,1,82.5799343708401
51,59,18051,3625,3,126.47650039243331
21,94,7785,3384,2,104.13524704101634
23,82,12742,2472,2,107.90651565139784
33,99,6751,2711,3,117.2883415033225
35,81,14971,3301,3,122.28927358011893
51,89,17032,2932,2,106.35290214000207
34,83,17446,1661,3,128.0472601032782
40,76,860,3815,3,110.43681416299145
45,63,9220,1822,2,95.78425424324013
57,74,4242,3601,2,90.4114111881598
58,57,13722,2153,1,91.71614164586319
31,92,15978,1630,2,104.29243365622176
19,85,6088,1840,3,114.72867766840776
36,71,14834,3271,2,104.58118889223556
30,82,16506,3813,1,98.86702599907495
56,71,1223,3200,2,95.8102064900828
31,55,7075,2386,2,97.7935540730427
23,69,8806,2892,2,105.25376695997217
52,87,4716,3389,3,123.05565868944643
56,61,19785,2752,2,110.25181874755025
31,79,10755,2157,1,86.65837427093818
45,92,18645,1629,3,132.44309064048474
26,85,18798,3950,1,100.93441702122315
46,87,6122,3577,1,75.46452201551772
41,70,2715,3523,2,102.1023898819855
46,61,4952,2437,1,75.19301363438342
50,91,5159,2967,3,107.9348897142243
53,96,19749,2331,1,92.77521030097299
51,77,14641,2258,3,129.47885158079694
20,78,6722,1646,1,88.0671196551371
25,85,6695,1749,3,123.03673565621128
18,92,1095,1866,2,87.60526069817463
24,97,17451,2565,3,129.0521464747093
28,92,1199,3723,1,76.47229642670425
30,84,19459,3018,2,112.79322963012612
24,56,7102,2852,2,100.27452655420893
20,82,9766,1596,3,125.07319341601507
26,50,16818,1621,3,129.30923667725318
49,84,2599,3325,2,99.12715760827602
18,65,5332,1983,2,105.36277236806829
56,85,10827,2465,3,124.04129406196243
57,84,10532,3662,1,81.08613408825862
22,50,5012,2563,2,99.55377812484573
29,60,13051,3713,2,112.79331845486777
52,69,1963,3298,1,72.77051135954916
27,89,6961,3426,1,96.90753723535327
58,75,10465,2362,2,108.92668477165999
47,62,1984,1832,2,89.64446174277039
57,95,18319,2586,3,116.27714863618009
58,82,16953,1726,3,126.59094922179753
40,79,18841,3348,1,91.84262235113896
29,68,2312,2941,3,126.40014619441135
44,54,10086,3282,3,114.05183043880268
45,69,3804,2216,1,77.55288943069286
54,82,5276,3506,1,69.52511901098362
56,77,7131,3272,1,65.89460211704683
51,90,9603,3379,1,82.32894624445625
58,64,16249,3626,2,99.26271474300775
40,61,16759,2016,1,93.24439976187251
58,66,461,1897,1,60.64189291363736
39,67,16485,2848,3,123.10595486018453
26,83,4801,1645,3,115.95665046437757
56,91,8524,1778,2,95.29726017645018
23,82,17016,2406,1,87.48412949148745
35,95,14921,2943,1,96.46423645345484
21,93,7353,3651,1,90.3490734153529
30,93,15655,3291,1,92.97635725477346
38,65,14733,3642,3,119.654638292895
55,65,4193,3061,2,91.8846615286947
54,87,10992,1590,3,125.50994258628936
57,88,17194,3384,1,85.89197271683582
36,94,846,3611,3,104.73789273138154
35,87,19835,3094,1,95.32464290611264
54,97,580,2870,2,90.15342555304505
19,58,4873,1934,2,99.94630014102299
46,94,12758,2858,2,106.59765404039283
49,85,5569,3084,2,94.35509150722534
46,69,9266,2255,3,124.8482446417975
40,72,4469,2754,1,70.26076529795758
59,92,2639,1608,2,91.21875090824832
36,72,16744,3224,3,133.35797241501484
47,66,5284,3851,3,118.20664504575443
59,84,16967,1931,3,118.78456021532357
28,71,11980,3620,3,131.535822490268
43,89,19692,2173,1,96.07519891273927
28,98,2120,1822,3,118.20662710486931
40,93,16858,1897,2,108.07185295773543
28,51,3028,3704,3,119.4567577644941
35,69,4486,1873,3,114.30071528015537
53,73,4207,3520,2,97.46548598937568
34,70,14217,2570,3,118.68653316179793
57,55,15124,2077,1,86.59117891464601
25,67,8525,3018,3,127.67225831630188
52,66,6717,3284,2,100.40778482149628
20,83,18277,2583,1,89.61851075520696
18,59,11597,2634,3,131.26991449222865
59,51,9017,2591,1,80.86516271215126
49,99,18455,1974,3,125.62030630038417
32,82,2115,3278,2,97.94119578925495
43,55,10300,1680,2,102.32352257200472
44,88,2399,2095,3,111.69485406394095
48,70,16771,1611,3,130.00263414318093
48,73,16415,2844,2,104.34844529215252
57,82,6573,3220,2,107.15689140403538
56,98,10125,3814,3,116.4000783680741
30,69,10685,2052,3,127.54341054720042
32,82,17696,3591,1,98.36515713880186
33,74,6307,2879,3,120.36106218324095
43,69,8114,2424,3,114.19138186017716
49,55,11367,3476,3,122.71260617484705
57,99,6247,3680,2,101.25677560943024
42,54,12754,1749,3,124.64205095115722
34,62,18166,3650,1,94.99787617160824
46,60,9536,3444,2,98.21093084271781
47,83,17051,3396,3,127.52091905886623
25,57,1485,1657,1,73.59776023390731
26,53,8512,3866,1,88.36504719421721
45,78,3284,2227,3,111.81670943757629
47,89,5536,3436,3,106.46097886249169
44,96,7196,2013,2,103.20370856126698
27,54,14481,2736,1,91.65610082103444
18,59,5977,2548,2,98.21463949120039
50,97,10078,2358,3,117.54246280225443
54,64,16653,1717,1,74.78234882186014
20,86,1166,3997,2,89.52030679851892
22,93,8988,3942,2,101.35702427826044
51,97,17362,2309,1,85.21235085631578
42,73,5336,2306,3,116.71198944415723
18,75,16084,2430,3,131.42051243396097
38,53,4646,3414,1,64.3268536885144
39,70,6486,3712,1,72.09364037122636
53,57,815,3503,2,87.52236848065552
28,56,16453,2079,3,137.35175981739403
18,85,2948,3882,1,81.23401141481487
25,68,3207,3169,3,118.21560464591904
28,70,11274,2229,3,119.21275898420922
48,85,6887,1638,2,99.89154655764933
19,56,18930,2099,3,132.73420772544742
29,56,10505,2933,1,90.73537493689383
47,50,12325,3109,1,87.62835333368213
54,79,17746,3597,3,124.8284700031712
35,93,8264,3239,2,106.4291428277356
19,75,14772,3400,3,132.64652034792115
31,56,2181,1735,1,70.45913153376142
53,60,3955,3121,2,87.06064237986257
39,56,9415,3423,2,101.24934543288545
44,63,4531,3767,1,66.67952010154971
40,72,15694,1510,1,93.44343527274991
40,53,3271,2034,3,108.24856342499432
26,61,8319,2144,1,83.91453013004326
46,86,10776,3947,1,68.87461751818171
25,71,14379,1995,2,103.58714467678767
59,92,2471,2802,1,73.71106495390387
19,51,18288,3561,2,112.52010419795832
54,64,13266,3426,2,107.07832257128203
41,93,3040,2511,3,109.3673428411982
32,72,17118,3612,2,102.04031530860769
52,81,12632,1939,2,106.58167681487113
29,95,16130,3120,3,129.6952924795922
36,77,17673,2075,1,90.76997759793885
37,50,3615,2002,3,123.28137352764323
22,59,5988,1746,1,80.8270860587845
53,94,19292,2127,2,115.34003883274127
33,64,14367,2190,2,107.08866360140489
27,53,16411,1644,1,84.25181971040833
55,50,11840,3885,3,116.18981272641362
36,98,14532,3111,2,107.17686134775347
54,69,6530,2790,3,113.51355563946575
56,72,4343,3300,2,87.72634780160132
23,83,7649,1771,2,98.39239554055968
25,55,10404,2315,1,85.28542130530823
28,51,19110,3920,2,115.7210745938012
40,56,5965,2930,2,90.69884080839226
53,74,18420,3542,1,100.14211060109648
38,68,13900,2368,2,110.68327470512601
49,96,1624,1627,1,68.04707596952527
23,50,5679,2046,2,94.76861452760606
36,80,6257,2034,2,92.9424992542294
29,98,2843,1791,2,101.19535114111494
51,54,9703,1683,2,101.2006230727278
35,53,1792,2141,2,85.58714966679334
