age,weight,steps,activity_level,workout_minutes,calories_burned
39,75,14895,3,13,2292.2802669280095
21,71,16447,2,89,2819.874899095835
38,77,14823,3,58,2639.354416602552
20,85,13808,2,94,2746.7190823728306
54,64,11258,2,58,2271.405963599021
21,95,140,2,22,1690.7597738505715
37,86,1994,2,46,1930.086187660258
32,92,8340,2,26,2015.1475562934424
56,64,931,3,113,2340.6023409172317
35,95,19573,3,13,2410.526125718618
19,53,5774,1,30,1760.0535658846204
28,79,6071,3,36,2139.306118807362
46,64,1132,1,80,2003.9480998754716
30,58,8750,1,62,2106.30133844582
35,74,16800,1,35,2245.541979295197
39,60,19318,1,115,2965.6683422129995
37,67,831,1,42,1597.3474378475153
45,61,19031,3,83,2975.7339448384027
22,59,14345,3,81,2769.6737834369974
51,99,10013,2,103,2620.935281650105
59,60,17649,1,21,2093.7986313732054
27,72,6678,2,88,2407.0234730009547
47,81,14811,2,3,2004.9665103137922
42,64,17017,2,116,3076.5081323648164
33,64,17277,1,51,2422.961043632787
50,73,19307,1,91,2653.43114478705
53,69,15261,1,55,2277.3767059590677
45,76,8457,1,9,1597.1198910450735
48,86,15863,1,13,1928.7511352741176
44,78,4901,1,69,1968.4321969143289
37,69,10528,1,114,2573.2142515507444
23,75,17382,1,28,2257.74064023566
26,66,12635,2,35,2207.579480041128
31,77,19157,3,95,3181.4641705965028
31,78,15750,3,78,2850.3149645408057
26,94,18130,3,66,2915.611559634659
45,81,12564,2,57,2369.517666922472
57,94,13893,3,55,2472.4934376329857
46,97,13248,1,95,2608.508575220922
37,74,7619,3,3,1902.5666869097158
52,89,702,2,36,1770.827652665681
24,91,12342,3,115,2964.2233561276216
57,71,5492,3,64,2242.1009139204693
57,91,9386,2,54,2274.7936967797154
22,74,331,3,23,1797.4504852475773
23,68,10968,3,83,2702.4458935158978
34,73,10129,2,90,2644.491307599162
31,70,18312,2,51,2546.0976957007556
22,80,6442,1,7,1600.8466623549266
21,94,7969,3,116,2797.5782025747876
23,52,14103,3,7,2194.1922093585467
36,98,5457,1,70,1978.8866522327153
48,51,19117,1,21,2213.6442327555897
40,81,12713,2,3,1994.5723201745186
19,50,15434,2,34,2329.787144019411
51,66,12710,1,72,2384.2955574771645
42,93,12188,3,20,2162.5590050839264
49,84,4448,3,104,2595.495658958195
24,85,14599,2,36,2373.506992530733
18,62,15093,2,79,2805.7645490774466
29,54,1102,2,42,1806.1341513221644
51,78,4314,1,80,1971.8321930841396
42,64,9581,3,24,2152.523789672538
26,90,1211,3,25,1751.7855082866843
52,91,6294,1,64,2040.1093482382166
25,58,4706,3,93,2535.279655732524
30,91,1814,1,67,1881.649515807441
55,84,11484,1,41,1997.234984102482
34,50,15805,2,94,2778.9495059067035
24,96,9564,2,99,2640.700452236511
34,50,6441,1,67,1985.1451182973913
39,61,1424,1,7,1458.8663831888216
43,99,3002,2,73,2105.8492474431364
40,50,13440,2,76,2560.751509932728
39,91,18202,3,43,2628.0938810426796
35,73,14761,2,72,2646.6783318526523
56,55,128,3,9,1574.915136931768
31,91,15649,2,35,2282.28623894638
28,80,15236,1,100,2679.8977972405414
21,80,1647,2,115,2450.9105744912067
32,78,10925,2,2,1907.024058402488
42,95,19015,2,20,2313.6061122973315
30,86,16253,2,35,2352.978751523758
38,79,11953,1,35,2006.916760663097
47,67,17236,3,17,2373.3325650423335
41,84,11642,2,20,1981.3739638288907
19,89,8893,3,115,2903.025212275289
58,66,6142,2,97,2362.970767933443
47,57,15876,3,35,2439.219126067189
28,80,9157,3,11,2037.0332124864015
43,56,1447,1,7,1373.7663614111832
26,68,10906,1,64,2153.0185712936827
46,82,7229,3,108,2800.37473498776
49,97,7726,2,53,2145.7029300819645
33,96,6235,1,27,1856.3331358467617
18,90,659,3,41,1974.8714209751445
51,92,12574,2,38,2179.5661422500016
26,65,5041,3,21,1958.0372094379711
24,57,3899,1,72,2129.004613561839
55,63,8600,3,117,2885.12543248118
28,91,2401,1,53,1783.0226726085405
34,64,6218,2,96,2385.9979691760313
59,50,18387,3,99,3098.024959472426
20,99,1692,2,119,2495.264086967447
51,88,16881,1,116,2829.045650777462
47,50,5687,1,5,1546.0142534356771
47,91,3927,3,110,2558.828794843446
56,61,11870,1,23,1880.446671664323
54,90,12247,2,72,2489.1755963250453
38,89,7773,1,114,2576.9549046427974
40,59,19686,1,112,2951.1788017407075
24,91,13986,2,88,2676.001939364616
51,62,9930,2,47,2149.5176567480808
56,55,9709,3,5,1997.1402637279182
47,79,143,2,95,2183.194694489309
23,97,9132,1,113,2574.3736659580345
25,57,4669,2,61,2059.1363609776813
54,76,3820,2,85,2194.660013047116
19,51,3211,2,48,1960.6496692936196
53,91,4046,3,59,2242.162196624357
23,78,6230,3,68,2279.1568658587044
36,74,19044,1,105,2839.720973857962
18,65,3940,3,103,2568.3675478392397
29,59,8504,3,0,1918.7063916011164
40,56,10803,1,31,1981.1111772972126
41,99,7149,1,85,2186.75718602275
46,60,12563,1,105,2593.013126173161
58,99,12158,3,68,2563.0512646728466
24,80,360,1,88,1978.0220735268194
30,99,6119,2,90,2483.7655256327344
30,93,2392,2,33,1787.4197163197807
22,99,15404,3,11,2313.8258712257593
55,81,16101,2,3,2101.2460822295075
33,77,19762,2,24,2334.3118207360167
40,50,892,2,5,1510.3996991761958
48,59,19368,3,40,2589.473539102173
56,99,13831,3,22,2256.516036075955
39,64,4984,2,87,2334.613215205901
47,99,15985,3,16,2223.181220791325
26,91,18797,2,62,2655.0772128429676
21,54,13745,3,17,2252.0348444247093
42,70,7668,2,91,2431.434098639723
47,68,19044,2,33,2406.6104810631546
46,73,14765,1,93,2673.129035085443
32,57,12098,3,13,2137.0105454458862
46,74,6352,2,37,1954.4384865832935
22,69,10447,3,50,2374.6416886255515
19,99,14730,2,33,2341.9548955671025
30,84,3656,3,62,2196.9898535411426
21,94,5387,1,118,2512.500291447583
48,80,3271,3,77,2273.447629577821
53,83,3353,2,37,1913.497824836562
55,51,2791,3,42,1968.3977388270844
57,79,9572,2,74,2362.4485416261227
47,91,3007,1,56,1755.8889528205602
24,74,4904,3,119,2803.1009673358717
25,99,2441,1,96,2174.6973863848552
50,50,9188,3,116,2844.569002439528
50,82,12826,2,62,2461.5038612515154
35,53,1919,3,37,1982.5639601904372
41,81,6139,1,0,1519.8908104778427
45,63,76,3,83,2339.935242029152
19,52,18534,3,1,2421.76069465655
25,66,15169,3,104,3011.50414504654
30,99,16476,3,57,2725.047663542996
19,67,8867,1,40,2015.968944904878
54,50,1374,1,84,1915.2923430697858
28,68,7293,3,77,2499.189684232162
54,60,6816,2,95,2513.199239155296
25,98,17126,3,95,3021.3450701005872
38,50,9120,2,90,2466.7072445720983
55,69,11060,2,90,2548.278837051801
52,53,3504,2,118,2576.483895999331
50,68,13154,1,112,2620.3067840425874
32,96,7019,3,25,1961.9771059670945
31,87,2457,1,102,2136.929506838233
23,60,3766,2,113,2597.473177000163
27,54,18564,2,62,2754.78238955097
31,92,13741,1,59,2292.1395851296043
32,93,15242,3,40,2524.4542428526765
57,89,7137,1,61,1949.6201127943693
22,59,18041,3,79,2946.981581061878
33,75,15730,1,1,1926.0506221511168
26,91,18797,3,39,2606.2461382984925
39,97,6711,1,101,2420.3867030248507
47,81,11250,2,17,2030.4122134576012
32,66,14897,2,72,2627.5764769056964
50,78,5470,3,67,2280.95551867983
22,63,5156,3,4,1783.4964017451891
44,63,10333,1,103,2471.858301292039
43,96,4836,2,8,1637.629229342173
35,92,11932,1,16,1898.539927067918
18,73,17485,2,58,2717.1222388820447
43,92,15397,2,33,2201.9765766880178
51,58,2204,1,43,1656.481602097971
49,86,3148,2,37,1838.1737420758825
51,90,16380,1,81,2548.6817547713076
27,66,10690,2,73,2391.1699778403563
46,96,13292,2,46,2344.3303301415776
19,81,7304,3,34,2247.982298952654
50,77,9409,1,102,2463.68609642335
35,68,16409,1,13,2068.4145863958024
18,58,6066,3,27,2075.355660283445
46,59,19853,3,22,2510.9292998245783
42,91,13105,1,32,2042.227736297731
55,64,3857,3,18,1776.882809106024
57,97,69,1,68,1796.5570651926962
50,91,12594,2,76,2552.0491136281644
21,57,18456,1,119,3065.9139093109675
47,53,12471,3,42,2414.645578945076
31,59,16909,3,94,3025.4607898287586
22,80,4445,2,76,2275.8052201298574
39,66,14111,3,21,2360.7016125757887
55,87,12442,1,30,1973.3257223416556
27,89,4064,2,16,1689.9888003999984
54,52,13068,1,40,2137.7334894881888
46,87,7779,1,57,1935.7649662543265
39,52,2091,1,104,2226.2789867340703
41,51,16984,2,47,2448.41976550382
50,51,18585,2,59,2627.334234330582
51,81,2562,3,107,2492.949997879838
28,72,4672,1,29,1718.0936242892149
30,89,6369,3,65,2388.010234158441
45,81,11788,1,23,1840.374619141141
39,78,8088,1,77,2259.745759364708
36,86,15799,1,77,2461.063033026251
55,84,17868,1,32,2186.4073285574223
29,96,9184,3,113,2937.1893538034697
46,70,3347,1,54,1920.1217518488263
56,59,17701,3,60,2732.3879043919114
36,89,8731,1,66,2090.0730612300877
43,87,16569,3,34,2515.019169022338
26,78,295,3,115,2569.319886125881
53,92,15797,2,60,2426.9803766151263
23,95,7036,3,99,2699.1441816811634
47,75,4960,3,70,2280.812533816668
36,95,4728,1,105,2324.499343792015
49,91,2631,2,102,2348.9890234751592
48,87,17190,3,68,2766.515834565837
21,66,4884,3,56,2163.7346286918955
38,63,17233,2,66,2688.2647217344393
34,54,17111,2,69,2717.5684869051497
31,71,1652,2,43,1858.8837132433177
19,92,19497,2,31,2505.7145317491963
18,58,9149,1,52,2145.865825173524
25,96,7118,1,117,2491.7280849213994
23,63,19343,3,118,3312.222644048628
26,52,10859,2,89,2666.2827478291465
28,59,6483,2,91,2360.5955505598686
23,70,1237,3,119,2667.6195803789424
23,53,1117,2,45,1854.5627991876668
34,91,1405,3,16,1717.6488555036885
20,94,18532,1,38,2317.6752839666947
45,57,114,3,113,2525.024657195238
32,90,2474,1,39,1784.7162321500412
36,53,17635,3,82,2899.7870191223774
18,91,11135,1,76,2370.153169675036
46,62,15171,3,54,2572.4234244409913
21,74,13084,2,26,2174.7421121243096
18,70,3221,1,111,2300.985641779286
21,85,6880,1,66,2133.529158435803
31,55,16215,1,95,2696.6043090580906
55,67,12506,2,30,2166.40031039124
19,60,10921,1,61,2172.5693469008497
28,82,17680,1,1,2000.9188974093317
39,58,8063,2,34,2095.6758275003294
32,83,8079,2,118,2726.6852648654617
39,96,2151,3,5,1758.2058202192968
36,75,2284,3,3,1682.3461822576096
37,54,11583,2,100,2663.2378845882517
43,86,14594,3,88,2831.728307626226
40,60,4271,3,81,2373.467190306244
19,64,340,3,12,1728.3282362035247
31,70,19485,2,20,2347.375555823713
31,94,18631,2,55,2602.2750786723263
52,63,9280,2,34,2011.3129773694627
49,80,15574,1,5,1888.9603888728604
55,93,4103,2,106,2424.675392888194
39,51,3547,2,62,2060.206973773392
35,56,11025,3,74,2667.7481986442435
23,85,19686,3,46,2718.6702286258405
19,54,13072,2,38,2190.923509131319
50,67,14667,2,82,2705.3086083295902
38,61,11536,1,4,1704.8703789954272
36,63,13153,3,60,2650.270731506892
38,98,17386,2,112,2959.9462330453066
58,59,7370,3,102,2655.8205564105247
25,80,5708,3,55,2215.144626060348
59,70,16419,3,54,2629.756471345823
50,91,13599,3,13,2154.2136746538263
25,62,921,1,101,2272.5250931204814
21,72,3232,1,97,2250.8777923738367
39,87,12109,2,72,2503.395887100506
39,66,19895,3,95,3124.2188514236113
34,56,11448,2,14,2089.173556709681
51,77,7723,3,110,2726.737928137761
54,81,13580,1,3,1845.284777961538
31,69,5862,3,101,2629.1338034734345
51,74,13197,2,95,2667.124147444552
47,82,13982,2,86,2713.8623150143835
24,84,13499,1,75,2458.004760555993
23,63,7296,3,66,2400.5809896970627
47,80,11745,2,36,2221.916358559646
32,56,12803,2,101,2758.0375518382643
55,50,6012,3,55,2123.2484114049944
22,81,2879,3,17,1847.188703391402
19,97,7912,1,20,1826.969735651964
19,73,5054,3,47,2263.151050380297
59,66,3049,1,5,1443.9526167245524
28,74,2243,2,8,1535.3921143829746
41,56,18864,1,62,2541.077517912289
24,74,13433,3,51,2470.8716278498823
58,71,9489,1,40,1915.7809829117655
42,81,10326,2,5,1831.2645752386902
25,63,12478,1,20,1956.0022172215604
56,86,12272,2,36,2189.939780404324
45,89,10896,1,108,2591.463247501692
32,65,12655,2,14,2134.6323291902327
35,93,2592,3,70,2276.182602544143
54,51,19245,1,45,2435.290416455872
41,92,1612,1,110,2171.3705426421457
59,64,2894,3,6,1665.8454110846144
58,55,3364,2,7,1555.4050993836765
31,85,511,2,37,1768.5559116700838
29,91,7083,2,17,1809.9244129965607
52,83,9700,2,39,2103.3889846328525
33,62,17579,1,19,2161.7992389820674
47,76,3316,2,58,1900.2145818925987
28,82,782,3,15,1782.2696075762042
30,53,16913,3,39,2561.2157460990456
24,54,4110,2,47,2041.2889984906162
44,61,8313,1,23,1784.0188706477059
26,67,12355,1,94,2643.9613068783797
28,57,17832,1,4,2049.5633012459457
24,72,11083,1,9,1782.535045828396
31,83,12255,3,41,2469.3714623083088
19,85,16982,2,33,2478.4448552956374
20,58,12839,3,18,2306.3512945517505
21,94,8502,1,80,2284.831220806436
58,57,7214,1,61,1937.9562581118266
54,83,17669,2,109,2933.95937728543
33,88,129,2,101,2328.3301893972102
36,99,13265,3,63,2625.272792952002
49,85,657,3,107,2356.377413860561
29,81,3831,3,109,2630.5303690835945
57,88,18339,1,26,2108.8348291799675
52,53,8704,1,38,1933.0948844587117
25,98,2219,3,58,2113.9676544633467
57,87,7946,1,89,2307.0789412606214
46,59,14867,3,30,2405.96423995452
45,74,13517,2,29,2277.843152259264
22,54,4670,1,59,2064.9506217541307
57,87,19985,1,117,3011.140253203497
30,87,9805,2,0,1821.841150536972
55,88,2040,3,53,1988.1879477681275
21,59,2418,1,84,2147.8958847544245
59,76,4082,1,114,2245.1054232363927
46,52,10808,2,95,2600.088921863306
48,69,1519,2,118,2511.4282526732177
21,62,5280,3,12,1831.3065685070678
24,52,4404,1,107,2381.974968667701
49,79,14899,3,35,2486.257931558308
34,71,16832,2,109,2994.737694596133
34,85,9990,2,109,2688.6451519533284
58,73,5154,3,103,2553.886936539567
28,73,14898,3,64,2658.4614079679077
51,94,3654,2,46,1923.529059230698
52,60,6338,3,74,2342.9843508059644
43,56,10305,1,57,2209.095361564274
57,62,2759,1,103,2139.96918758389
18,69,1879,3,31,1920.6645174928224
37,62,7951,2,51,2158.418328404405
42,63,130,3,78,2197.285396898604
48,76,17103,1,54,2338.683416416108
51,86,14030,1,51,2226.075784315276
22,69,1135,1,108,2126.4490324640105
48,98,2440,2,65,1929.8268287892533
48,71,1380,1,33,1549.205116697081
53,72,2743,1,31,1635.617071981883
53,72,10589,3,41,2332.36811584232
22,85,10237,3,95,2835.6511699529096
40,55,7383,1,112,2520.818167835735
32,88,19421,3,100,3164.819748036181
21,66,3503,3,97,2524.1137950756006
43,89,13837,3,79,2712.746540743783
52,82,19135,2,54,2597.223297788027
28,59,1592,3,15,1776.9312133172098
47,51,7388,3,37,2146.9744950073195
29,89,467,2,95,2189.986214388102
32,60,952,2,10,1542.845645822652
24,73,3518,2,103,2359.2456357221004
59,66,8469,3,74,2542.896575229017
40,95,10359,3,6,1993.476409730021
27,81,13718,3,83,2765.299580060448
57,86,9977,1,98,2408.002941661064
19,94,7662,2,13,1960.0793992788888
58,50,19091,2,94,2927.269761396015
55,59,6654,3,101,2661.987139582807
48,54,1283,3,31,1834.202087691642
45,65,16770,2,113,3002.3577995014607
35,84,9326,1,40,2004.7506905076882
25,60,14862,1,45,2246.975205788062
55,61,5529,2,33,1898.234409478746
31,54,4052,2,96,2352.74679474113
22,73,17323,1,59,2424.3651419359903
32,61,17684,2,34,2412.9781250184583
55,70,1516,1,41,1678.6386124906671
41,68,7667,2,77,2303.7196701220737
46,57,1599,1,108,2157.401213487689
45,51,19245,3,42,2647.809345883444
45,91,4991,1,12,1488.1793997635668
59,87,18360,2,46,2471.603711529725
49,94,16463,1,73,2424.437822745627
36,98,4131,2,4,1673.8056626020254
22,69,5976,3,91,2645.3338548142997
59,70,4429,3,77,2357.657957904226
44,52,19575,2,42,2468.515458775245
36,58,17774,2,18,2247.027494136787
23,67,12338,3,58,2513.856855001818
33,92,14654,1,91,2595.5196827696045
21,88,4132,1,76,2039.3199606988096
58,67,14358,1,103,2539.9382857291466
56,56,10786,2,68,2434.770907873841
45,52,8206,3,107,2698.4140207171477
22,77,6377,3,49,2294.0166396191953
33,98,6468,2,84,2510.4272279980537
28,81,7344,3,29,2117.2604023245
59,75,1402,2,61,1969.4689459971044
26,56,9569,3,29,2247.882661087212
27,89,3944,2,101,2466.4555478626394
34,64,1239,1,103,2123.805672905031
55,73,7597,3,53,2190.0050882842456
44,67,10008,1,118,2664.30284256123
44,55,9151,2,114,2703.3140213718452
40,56,8543,1,65,2140.252965252395
42,81,7152,2,28,1844.7784205683438
57,87,2557,2,118,2450.9727404371015
24,60,2006,3,37,2007.799621913723
50,67,10237,2,40,2153.513235109671
54,93,17289,3,101,3101.6924101705877
43,70,14766,3,91,2907.9319180110974
28,86,19328,1,109,3006.9647633127147
59,68,1913,1,0,1213.9053064263512
57,86,8297,1,79,2162.9972606228075
54,99,1813,2,117,2404.9980944915624
30,69,3133,2,48,1923.2065653694553
52,60,4149,2,93,2333.071525177383
25,89,18479,2,52,2699.7881191772326
26,61,17690,3,96,3102.67562422519
44,50,15882,1,64,2337.9249543668698
48,99,8032,2,104,2461.281346896254
40,91,1609,3,93,2254.6717949395197
49,84,13880,2,51,2357.103615843101
44,73,12874,1,119,2788.901790941008
46,53,12794,3,3,2048.994354807528
22,57,13914,3,72,2644.436347226858
27,98,16215,3,60,2795.4093877299965
28,51,1382,3,57,2026.563887899788
24,92,2291,3,12,1800.2362492826862
20,61,417,3,26,1686.0509921782393
55,82,3861,1,105,2262.365134538481
55,69,1087,1,60,1779.414448762595
44,76,14054,3,68,2739.5171595019665
26,93,10907,1,38,2052.7579252322953
22,97,14526,1,84,2593.550476943856
45,64,13546,3,70,2743.320001640462
49,64,18728,1,114,2873.8816653669396
32,62,18729,1,20,2125.4938698708893
56,80,4391,3,16,1833.8911761568256
42,77,8156,2,33,2021.1065396977876
20,79,15347,2,6,2065.9482422924534
35,58,10509,1,2,1766.2267458372294
58,78,2203,2,69,2111.24740173675
34,78,544,2,101,2318.883363609848
18,85,4577,3,90,2437.898183412619
21,58,9338,1,93,2558.855332614879
27,87,2969,1,83,2100.961620192532
55,52,18892,2,17,2241.462319222192
25,54,8335,1,9,1685.1598691847526
22,82,13999,2,113,2964.2495749911673
34,74,17995,2,105,3013.721528409813
32,96,8594,3,119,2857.877414414587
41,79,14954,1,54,2326.104961230458
19,98,15946,3,103,3059.1433837238587
56,97,6550,1,17,1640.557435525728
30,83,17940,1,30,2187.4469435850983
43,99,8392,1,0,1601.2378792655772
59,68,12845,3,80,2780.773867914842
48,51,8023,2,115,2663.355907627206
49,79,5092,2,107,2479.6522247341118
52,54,15082,3,57,2518.2098754684807
33,97,14095,3,51,2559.65846855492
45,98,10874,2,96,2707.7476409660067
20,73,15891,1,39,2289.6576220381503
25,96,16069,1,107,2804.106271525741
52,65,14902,2,32,2369.2327310690725
46,82,1435,1,113,2208.698049572575
20,67,4253,1,36,1777.559979600131
19,95,4363,2,54,2153.852519662592
31,98,4918,1,105,2398.6943892440927
27,65,18887,2,110,3117.8489305860944
48,88,18126,1,106,2850.046010243719
43,56,7920,3,29,2099.161961561328
29,57,12394,1,43,2122.930753681878
30,81,1212,1,98,2037.5363528280805
39,88,2878,3,103,2455.3901678610637
53,92,16784,1,48,2300.889114495226
52,87,15607,1,31,2123.258669021287
30,78,2916,3,83,2403.3597602873347
23,68,9714,2,12,1925.1105862358168
27,95,9731,2,109,2660.604658039304
58,63,13903,1,0,1767.1862529659975
51,69,700,2,45,1805.9029273273552
49,99,16574,3,27,2414.5255162403837
41,55,13483,3,20,2341.824955116372
31,95,8769,3,22,2045.5507381162126
55,53,9490,2,103,2618.256469109087
57,73,12112,2,21,2053.990780351634
38,81,14958,2,71,2591.4119733914245
44,91,7678,2,6,1795.5813641762145
43,59,6691,2,74,2342.780214900652
38,68,4924,3,34,1980.1670337264843
19,52,2184,3,7,1681.0048175846914
50,91,8996,2,54,2209.8282406628414
38,83,4206,1,11,1476.5937415250032
42,54,366,1,119,2204.7096816887733
56,56,16911,3,19,2421.814545223055
22,66,16665,1,4,1996.805131146551
59,96,18592,1,74,2520.831449825774
31,75,17293,1,97,2681.015155841346
43,69,5017,2,89,2169.364077890129
36,91,19596,1,52,2573.1936330025615
48,56,9823,3,64,2554.685546021775
38,70,18875,1,107,2896.6066850438897
36,89,18034,3,73,2853.015498064083
51,67,15234,2,106,2848.7767996529674
30,72,422,2,42,1860.3677481457353
42,83,19348,2,100,3012.0704964940314
26,83,11129,1,98,2559.9503548216812
56,95,18940,2,93,2856.841294317238
24,59,16871,2,0,2130.1974624237514
25,86,3144,3,108,2573.877420930161
48,56,9299,2,56,2228.147702637615
35,69,18918,1,110,2946.5403342854365
38,68,6395,1,76,2133.9992004349024
55,57,966,3,57,2024.917438793987
18,96,10394,1,55,2120.0199384423527
18,98,3209,2,111,2449.112232416222
27,97,16497,3,19,2304.309122762313
58,53,2292,1,69,1763.5666558892176
45,74,4820,3,101,2512.2114953147247
56,62,5050,2,61,2027.194796061744
25,78,5407,1,0,1468.896939424681
55,76,2235,3,63,2160.605672717326
23,91,4714,3,16,1962.393661166948
56,67,8284,2,59,2179.0445987894786
28,62,14245,1,56,2378.735338493589
25,81,19088,1,107,2922.1314732530886
59,80,10267,3,106,2829.2874052615684
25,99,1132,2,0,1515.4094026708794
38,55,12680,2,119,2965.013440946952
44,66,11637,3,2,1994.466738406553
30,90,10458,1,17,1822.8594032402327
58,88,14044,2,55,2411.985633061095
54,74,456,1,29,1498.000564302947
50,73,2489,2,58,2010.3186158181031
36,89,3156,3,4,1688.2193113098754
45,89,3749,2,98,2412.9359706923474
57,93,18448,3,81,2862.3318084019197
